"tweets","words"
44,"pictwittercomyb0deOPaE2"
45,"LaurenKrugel"
45,"you"
45,"should"
45,"go"
45,"after"
45,"Direct"
45,"Energy"
45,"for"
45,"charging"
45,"usage"
45,"rates"
45,"sometimes"
45,"higher"
45,"than"
45,"april"
45,"for"
45,"homes"
45,"destroyed"
45,"in"
45,"the"
45,"ymmfire"
46,"Were"
46,"proud"
46,"of"
46,"our"
46,"members"
46,"for"
46,"their"
46,"support"
46,"during"
46,"ymmfire"
46,"ymmstrong"
46,"https"
46,"twittercomSyncrudeCanada"
46,"status779090216162250752"
46,"…"
47,"So"
47,"exciting"
47,"classified"
47,"is"
47,"coming"
47,"to"
47,"ymm"
47,""
47,"raising"
47,"money"
47,"for"
47,"us"
47,"httpwww"
47,"classifiedofficialcom"
47,"ymmstrong"
47,"ymmfire"
47,"pictwittercomcWSZ7hjepg"
48,"Colin"
48,"Woods"
48,"Manager"
48,"EnforcementSurveillance"
48,""
48,"Bonnyville"
48,"is"
48,"discussing"
48,"lessons"
48,"learned"
48,"with"
48,"AER"
48,"leaders"
48,"during"
48,"our"
48,"response"
48,"to"
48,"ymmfire"
48,"pictwittercomylcNFr6xDt"
49,"Our"
49,"work"
49,"in"
49,"restoring"
49,"SlaveLake"
49,"after"
49,"the"
49,"2011"
49,"wildfires"
49,"informed"
49,"our"
49,"approach"
49,"to"
49,"ymmfire"
49,""
49,"Read"
49,"our"
49,"case"
49,"study"
49,"http"
49,"bitly2c8W3o8"
50,"Teen"
50,"welcomes"
50,"horse"
50,"back"
50,"home"
50,"after"
50,"wild"
50,"escape"
50,"from"
50,"Fort"
50,"McMurray"
50,"fire"
50,"http"
50,"owly8Nc0304z8lr"
50,"ymmfire"
50,"pictwittercomVJ4IfdLXQ6"
51,"Family"
51,"launches"
51,"Christmas"
51,"ornament"
51,"drive"
51,"for"
51,"Fort"
51,"McMurray"
51,"httpwww"
51,"cbcca13778523"
51,"ymmfire"
52,"ymmfire"
52,"evac"
52,"reunion"
52,"with"
52,"the"
52,"new"
52,"guy"
52,"Fun"
52,"getting"
52,"back"
52,"together"
52,"with"
52,"everyone"
52,"ymm"
52,"pictwittercomBF7pyKHCwS"
52,"–"
52,"bei"
52,"Jaguars"
52,"Lounge"
53,"HelpFortMac"
53,"rebuild"
53,"from"
53,"ymmfire"
53,""
53,"Some"
53,"places"
53,"to"
53,"donate"
53,"WBFoodBank"
53,""
53,"Waypointswb"
53,""
53,"FMSPCA"
53,""
53,"NorLightsHealth"
53,""
53,"redcrosscanada"
53,"socialgood"
53,"pictwittercomNJdBH13I2E"
54,"Not"
54,"impressed"
54,"Fort"
54,"McMurray"
54,"residents"
54,"bemoan"
54,"steep"
54,"utility"
54,"bills"
54,"ymm"
54,"ymmfire"
54,"abstrong"
54,"yegre"
54,"yeglocal"
54,"yegliving"
54,"http"
54,"owlyx94h304vVNg"
55,"Starting"
55,"at"
55,"11am"
55,"presentation"
55,"from"
55,"RMWB"
55,"on"
55,"ymmfire"
55,"macisland"
55,"at"
55,"Fall"
55,"tradeshownorthernstrong"
55,"rmwb"
56,"So"
56,"exciting"
56,"classified"
56,"is"
56,"coming"
56,"to"
56,"ymm"
56,""
56,"raising"
56,"money"
56,"for"
56,"us"
56,"httpwww"
56,"classifiedofficialcom"
56,"ymmstrong"
56,"ymmfire"
56,"pictwittercom64g4Hgv9hC"
57,"Not"
57,"impressed"
57,"Fort"
57,"McMurray"
57,"residents"
57,"bemoan"
57,"steep"
57,"utility"
57,"bills"
57,"ymm"
57,"ymmfire"
57,"abstrong"
57,"yegre"
57,"yeglocal"
57,"yegliving"
57,"http"
57,"owlyx94h304vVNg"
58,"145"
58,"days"
58,"since"
58,"our"
58,"house"
58,"burned"
58,"down"
58,"amainsurance"
58,"still"
58,"hasnt"
58,"pushed"
58,"the"
58,"pay"
58,"button"
58,"ymm"
58,"ymmfire"
59,"In"
59,"May"
59,"we"
59,"donated"
59,"825"
59,"to"
59,"redcrosscanada"
59,"Great"
59,"to"
59,"hear"
59,"what"
59,"an"
59,"impact"
59,"it"
59,"made"
59,"mokshayoga"
59,"eastvan"
59,"ymmfire"
59,"reachout"
59,"pictwittercomXfxCKkLrMV"
60,"Q2"
60,"2016"
60,"Update"
60,""
60,"An"
60,"uneasy"
60,"time"
60,"with"
60,"Fort"
60,"McMurray"
60,"Wildfire"
60,"http"
60,"buffly2cpRvNC"
60,"ymmfire"
60,"fintlit"
60,"fortmacfire"
60,"update"
60,"networth"
61,"YouRconfusing"
61,"climate"
61,"change"
61,"decadesaging"
61,"conifers"
61,"w"
61,"1yr"
61,"El"
61,"Ninopolitical"
61,"firefighting"
61,"ignorance"
61,"ymm"
61,"ymmfire"
62,"El"
62,"Nino"
62,"natural"
62,"phenomenon"
62,"warm"
62,"winter"
62,"left"
62,"prairies"
62,"extremely"
62,"dry"
62,"May"
62,"4"
62,"30"
62,"yr"
62,"avg"
62,"june"
62,"12"
62,"ymm"
62,"ymmfire"
62,"pictwittercommpJ06bsz8h"
63,"ICYMI"
63,"Big"
63,"utility"
63,"bills"
63,"arrive"
63,"for"
63,"Fort"
63,"Mac"
63,"residents"
63,"ymmfire"
63,"evacuees"
63,"http"
63,"bitly2df86Ri"
63,"pictwittercomR4hB4OCbeh"
64,""
64,"FriendsOScience"
64,"stirlingmg"
64,""
64,"explain"
64,"your"
64,"definition"
64,"of"
64,"nominally"
64,"to"
64,"the"
64,"people"
64,"of"
64,"Fort"
64,"McMurray"
64,"ymm"
64,"ymmfire"
65,"BalochSami"
65,"CTVNews"
65,"is"
65,"anybody"
65,"up"
65,"there"
65,"upset"
65,"about"
65,"geoengineering"
65,""
65,"ymmfire"
65,"wasnt"
65,"started"
65,"by"
65,"Co2"
65,""
65,"cdnpoli"
65,"ableg"
65,"bcpoli"
65,"onpoli"
65,"pictwittercomtR8B0T3cCb"
66,"FortMcMurray"
66,"residents"
66,"upset"
66,"with"
66,"steep"
66,"utility"
66,"bills"
66,"via"
66,"CTVNews"
66,"ymm"
66,"ymmfire"
66,"yyc"
66,"cdnpoli"
66,"bcpoli"
66,"Alberta"
66,"http"
66,"lniswwwctvnewsca"
66,"canaddmil3"
66,"…"
67,"FortMcMurray"
67,"residents"
67,"upset"
67,"with"
67,"steep"
67,"utility"
67,"bills"
67,"via"
67,"CTVNews"
67,"ymm"
67,"abpoli"
67,"cdnpoli"
67,"ymmfire"
67,"http"
67,"lniswwwctvnewsca"
67,"canadR7R8n"
67,"…"
68,"Many"
68,"ymm"
68,"residents"
68,"were"
68,"angry"
68,"and"
68,"confused"
68,"when"
68,"the"
68,"opened"
68,"recent"
68,"utility"
68,"bills"
68,"ymmfire"
68,"httpwww"
68,"ctvnewscacanadafortmc"
68,"murrayresidentsupsetwithsteeputilitybills13085057platformhootsuite"
68,"…"
69,"Fire"
69,"Money"
69,"vs"
69,"Campaign"
69,"Money"
69,"FMUnitedWay"
69,"ymm"
69,"ymmfire"
69,"thisishome"
69,"Nice"
69,"to"
69,"see"
69,"it"
69,"being"
69,"spent"
69,"https"
69,"youtubegcCUDKUDcgQ"
70,"Back"
70,"on"
70,"the"
70,"ymmfire"
70,"beat"
70,"for"
70,"a"
70,"few"
70,"minutes"
70,"yesterday"
70,"Attention"
70,"has"
70,"moved"
70,"on"
70,"but"
70,"many"
70,"in"
70,"the"
70,"city"
70,"still"
70,"need"
70,"help"
70,"https"
70,"twittercommetroedmonton"
70,"status779319807963455488"
70,"…"
71,"Fort"
71,"McMurray"
71,"residents"
71,"shocked"
71,"at"
71,"steep"
71,"Direct"
71,"Energy"
71,"power"
71,"bills"
71,"ymm"
71,"ymmfire"
71,"yeg"
71,"http"
71,"glbncaBlOz0z"
72,"Big"
72,"utility"
72,"bills"
72,"arrive"
72,"for"
72,"Fort"
72,"Mac"
72,"residents"
72,"ymmfire"
72,"evacuees"
72,"http"
72,"bitly2cRv6KD"
72,"pictwittercomO5M9hyhPSm"
73,"How"
73,"does"
73,"one"
73,"repair"
73,"a"
73,"bobblehead"
73,""
73,"Poor"
73,"CPhillipsFour"
73,"Senators"
73,"didnt"
73,"survive"
73,"the"
73,"ymmfire"
73,"restoration"
73,"too"
73,"well"
73,"pictwittercom4DGhoKtfCq"
74,"Heres"
74,"ToddLinnenTD"
74,"talking"
74,"with"
74,"his"
74,"peers"
74,"about"
74,"leading"
74,"change"
74,""
74,"leading"
74,"thru"
74,"a"
74,"crisis"
74,"ymmfire"
74,"pictwittercomfd8stZzZTh"
75,"Dreamcatcher"
75,"salvaged"
75,"after"
75,"ymmfire"
75,""
75,"Rededication"
75,"ceremony"
75,"sawridge"
75,"with"
75,"goodwillab"
75,""
75,"TeamBernard"
75,"Treaty6"
75,"yegarts"
75,"sweetdreams"
75,"pictwittercomRc5mmmpbD5"
76,"Délinquant"
76,"du"
76,"Pê"
76,"Sâkâstêw"
76,"amasse"
76,"fonds"
76,"pour"
76,"victimes"
76,"de"
76,"ymmfire"
76,"lesdélinquantsredonnent"
76,"http"
76,"owlynCVC304mnlr"
76,"pictwittercomfSKO6O8OCH"
77,"Is"
77,"anybody"
77,"getting"
77,"ymmfire"
77,"help"
77,"from"
77,"WawanesaCanada"
77,""
77,"Or"
77,"am"
77,"i"
77,"just"
77,"getting"
77,"the"
77,"run"
77,"around"
77,"3rdadjuster"
77,"nohelp"
78,"Thankyou"
78,"MikeAllenYMM"
78,"for"
78,"opening"
78,"Campbells"
78,"Music"
78,"for"
78,"HomeRoutes"
78,"w"
78,"bensures"
78,"tonite"
78,"Cant"
78,"wait"
78,"to"
78,"be"
78,"back"
78,"in"
78,"Abasand"
78,""
78,"ymm"
78,"ymmfire"
78,"pictwittercomXcjWRdET3s"
79,"12"
79,"Thank"
79,"you"
79,"SportCentralAB"
79,"for"
79,"donating"
79,"500000"
79,"in"
79,"hockey"
79,"eq"
79,"to"
79,"FMMHA"
79,"players"
79,"who"
79,"lost"
79,"theirs"
79,"in"
79,"the"
79,"ymmfire"
79,"pictwittercomavPpUmVEEh"
80,"We"
80,"are"
80,"proud"
80,"to"
80,"help"
80,"rebuild"
80,"Fort"
80,"McMurray"
80,"AlbertaStrong"
80,"YMMFire"
80,"Modular"
80,"FactoryBuilt"
80,"YMM"
80,"https"
80,"twittercomctvlethbridge"
80,"status779118037127598085"
80,"…"
81,"We"
81,"are"
81,"proud"
81,"to"
81,"be"
81,"part"
81,"of"
81,"the"
81,"effort"
81,"to"
81,"rebuild"
81,"Fort"
81,"McMurray"
81,"ymmstrong"
81,"FortMac"
81,"ymmfire"
81,"Modular"
81,""
81,"http"
81,"fbme5AKhHtrFO"
82,"Video"
82,"scientists"
82,"on"
82,"bikes"
82,"Some"
82,"UAlberta"
82,"researchers"
82,"ditching"
82,"quads"
82,"for"
82,"fat"
82,"bikes"
82,"after"
82,"FortMac"
82,"ban"
82,"ymmfire"
82,"http"
82,"owlyLbh9304tI4u"
82,"pictwittercomcxgVLNEcDz"
83,"False"
83,"alarm"
83,"its"
83,"all"
83,"going"
83,"back"
83,"servicemaster"
83,"pretended"
83,"to"
83,"clean"
83,"it"
83,"all"
83,"by"
83,"clearly"
83,"did"
83,"not"
83,"yMm"
83,"ymmfire"
83,"pictwittercomZjY6GZsVfe"
84,"Economics"
84,"profs"
84,"assess"
84,"the"
84,"impact"
84,"of"
84,"the"
84,"Fort"
84,"McMurray"
84,"fire"
84,"macewanu"
84,"fortmacfire"
84,"ymmfire"
84,"http"
84,"macewanu2cTZ7XM"
84,"pictwittercomlnaKJsazpn"
85,"Happy"
85,"I"
85,"was"
85,"there"
85,"that"
85,"night"
85,"in"
85,"the"
85,"POC"
85,"when"
85,"we"
85,"ordered"
85,"the"
85,"Tankers"
85,"and"
85,"Pumps"
85,"ymmfire"
85,"ABGov"
85,"DeanALESUofA"
85,"oneilcarlier"
85,"DanielleLarivee"
85,"https"
85,"twittercomdeanalesuofa"
85,"status779036827390844928"
85,"…"
86,"AFPA"
86,"salutes"
86,"AlbertaWildfire"
86,"for"
86,"work"
86,"on"
86,"ymmfire"
86,"oneilcarlier"
86,"DanielleLarivee"
86,"ableg"
86,"pictwittercomZOw8USYYmo"
87,"So"
87,"exciting"
87,"classified"
87,"is"
87,"coming"
87,"to"
87,"ymm"
87,""
87,"raising"
87,"money"
87,"for"
87,"us"
87,"httpwww"
87,"classifiedofficialcom"
87,"ymmstrong"
87,"ymmfire"
87,"pictwittercom9zuwjwVOm1"
88,"Minister"
88,"oneilcarlier"
88,"discussing"
88,"ymmfire"
88,""
88,"mountain"
88,"pine"
88,"beetle"
88,"climatechange"
88,"and"
88,"other"
88,"topics"
88,"at"
88,"the"
88,"ABForestAssn"
88,"AGM"
88,"Silvacom"
88,"pictwittercomhU20fEvY4K"
89,"Service"
89,"master"
89,"here"
89,"returning"
89,"what"
89,"remains"
89,"incl"
89,"toys"
89,""
89,"betterthenchristmas"
89,"YMM"
89,"ymmfire"
89,"pictwittercoms7aQEl3iYS"
90,"A"
90,"lot"
90,"of"
90,"people"
90,"need"
90,"assistance"
90,"Glad"
90,"to"
90,"hear"
90,"more"
90,"good"
90,"news"
90,"ymm"
90,"ymmfire"
90,"ymmstrong"
90,"https"
90,"twittercommymcmurraysta"
90,"tus778814686519107585"
90,"…"
91,"Nearly"
91,"two"
91,"weeks"
91,"after"
91,"applications"
91,"opened"
91,"for"
91,"temp"
91,"housing"
91,"units"
91,"only"
91,"4"
91,"applicants"
91,"have"
91,"put"
91,"deposits"
91,"down"
91,"ymm"
91,"ymmfire"
91,"https"
91,"twittercomFortMacTodays"
91,"tatus778761290705547264"
91,"…"
92,"We"
92,"made"
92,"a"
92,"gift"
92,"at"
92,"Harvestgala2016"
92,"to"
92,"LoisHoleHosp"
92,""
92,"RMHCNA"
92,""
92,"Both"
92,"received"
92,"80K"
92,"for"
92,"thier"
92,"support"
92,"during"
92,"ymmfire"
92,""
92,"http"
92,"owlyU8Ck304qYP8"
93,"Getting"
93,"settled"
93,"into"
93,"our"
93,"rental"
93,"with"
93,"rajbinder"
93,"shaunmajumder"
93,"22minutes"
93,"ymm"
93,"fortmac"
93,"ymmfire"
93,"…"
93,"httpswww"
93,"instagramcompBKnjuKxDQru"
94,"Oh"
94,"my"
94,"heart"
94,"loved"
94,"seeing"
94,"two"
94,"young"
94,"residents"
94,"from"
94,"Waterways"
94,"picking"
94,"out"
94,"some"
94,"homemade"
94,"bears"
94,"at"
94,"council"
94,"ymm"
94,"ymmfire"
94,"heartfelt"
95,"Learn"
95,"the"
95,"Inside"
95,"Story"
95,"of"
95,"How"
95,"Oil"
95,"Sands"
95,"Firms"
95,"Fought"
95,"the"
95,"Fort"
95,"McMurray"
95,"Wildfires"
95,"ymmfire"
95,"http"
95,"energynowcainsidestoryo"
95,"ilsandsfirmsfoughtfortmcmurraywildfires"
95,"…"
96,"Shout"
96,"out"
96,"to"
96,"FortMcKay"
96,"for"
96,"ymmfire"
96,"response"
96,"pictwittercomlaoqsk4vWt"
96,"https"
96,"twittercomSyncrudeCanada"
96,"status774402705158606848"
96,"…"
97,"So"
97,"exciting"
97,"classified"
97,"is"
97,"coming"
97,"to"
97,"ymm"
97,""
97,"raising"
97,"money"
97,"for"
97,"us"
97,"httpwww"
97,"classifiedofficialcom"
97,"ymmstrong"
97,"ymmfire"
97,"pictwittercomZ63jacZGxb"
98,"ymm"
98,"ymmfire"
98,"fortmcmurray"
98,"RMWoodBuffalo"
98,"WoodbuffaloLMI"
98,"WBEcDev"
98,"https"
98,"twittercomInsuranceBurea"
98,"ustatus778241151727865857"
98,"…"
99,"How"
99,"are"
99,"Fort"
99,"McMurray"
99,"students"
99,"and"
99,"teachers"
99,"doing"
99,"one"
99,"week"
99,"into"
99,"the"
99,"school"
99,"year"
99,"ymm"
99,"ymmfire"
99,"http"
99,"snpytv2cXQUk4"
100,"Touring"
